key,id_type,id,title,year,venue,cluster,tier,verified_at,verification_source,url
"ye2026contractsformal","arxiv","2601.08815","Agent Contracts: A Formal Framework for Resource-Bounded Autonomous AI Systems","2026","COINE 2026 (16th International Workshop on Coordination, Organizations, Institutions, Norms and Ethics for Governance of Multi-Agent Systems), co-located with AAMAS 2026, Paphos, Cyprus; oral presentation","C9-organization-theory","optional","2026-09-03T20:21:58Z","arXiv abs page (v1 13 Jan 2026, v3 25 Mar 2026; comment 'v3: Minor fixes and workshop acceptance indication') and v3 PDF front matter stating acceptance for oral presentation at COINE 2026 co-located with AAMAS 2026; Crossref title query returned no matching published record","https://arxiv.org/abs/2601.08815"
"ys2026sotopiatom","arxiv","2605.02307","SOTOPIA-TOM: Evaluating Information Management in Multi-Agent Interaction with Theory of Mind","2026","arXiv:2605.02307 (comment: 37 pages, 22 Figures; no venue stated)","C9-organization-theory","should","2026-09-03T20:21:58Z","arXiv API export.arxiv.org id_list=2605.02307 (v1, published 2026-05-04)","https://arxiv.org/abs/2605.02307"
"yu2026chimeraharnessing","arxiv","2508.07745","Chimera: Harnessing Multi-Agent LLMs for Automatic Insider Threat Simulation","2026","NDSS 2026 (arXiv comment: ""Accepted by NDSS 2026""; arXiv v1 submitted 11 Aug 2025, v4 3 Jan 2026)","C9-organization-theory","optional","2026-09-03T20:21:58Z","arXiv abs page https://arxiv.org/abs/2508.07745 (citation_* meta tags, comments field, abstract); export API returned HTTP 429","https://arxiv.org/abs/2508.07745"
"yu2026whomalign","arxiv","2605.12120","To Whom Do Language Models Align? Measuring Principal Hierarchies Under High-Stakes Competing Demands","2026","arXiv preprint (cs.AI; no Comments field); listed on icml.cc as a poster at the ICML 2026 Pluralistic Alignment Workshop","C9-organization-theory","should","2026-09-03T20:21:58Z","arXiv abstract page https://arxiv.org/abs/2605.12120 (v1 12 May 2026); https://icml.cc/virtual/2026/75677 (Pluralistic Alignment Workshop, poster). The OpenReview id HUM79QJyoU could not be checked (OpenReview returned 403/verification wall)","https://arxiv.org/abs/2605.12120"
"zhang2026silobench","arxiv","2603.01045","Silo-Bench: A Scalable Environment for Evaluating Distributed Coordination in Multi-Agent LLM Systems","2026","ACL 2026 Main Conference (arXiv comment: ""Accepted at ACL 2026 Main Conference"")","C9-organization-theory","should","2026-09-03T20:21:58Z","arXiv API record 2603.01045 (published 2026-03-01, updated 2026-04-13, comment '20 pages, 7 figures, Accepted at ACL 2026 Main Conference'); title and first author match","https://arxiv.org/abs/2603.01045"
"kbis2025delegationartificial","doi","10.1038/s41586-025-09505-x","Delegation to artificial intelligence can increase dishonest behaviour","2025","Nature","C9-organization-theory","should","2026-09-03T22:41:11Z","Crossref works record for 10.1038/s41586-025-09505-x (title, authors, Nature vol. 646 pp. 126-134, issued 2025-09-17)","https://doi.org/10.1038/s41586-025-09505-x"
"masters2025orchestratinghuman","arxiv","2510.02557","Orchestrating Human-AI Teams: The Manager Agent as a Unifying Research Challenge","2025","Proceedings of the 2025 The Seventh International Conference on Distributed Artificial Intelligence (DAI '25), London; arXiv comment: accepted as an oral paper","C9-organization-theory","should","2026-09-03T20:21:58Z","arXiv API id_list=2510.02557 and Crossref works/10.1145/3772429.3772439 (published 2025-11-21; Crossref author list prints 'Stefano Albrecht' without the middle initial, arXiv prints 'Stefano V. Albrecht')","https://doi.org/10.1145/3772429.3772439"
"muralidharan2025lessonshuman","arxiv","2510.07488","Can Lessons From Human Teams Be Applied to Multi-Agent Systems? The Role of Structure, Diversity, and Interaction Dynamics","2025","arXiv preprint (arXiv comment: Under Review at ARR)","C9-organization-theory","should","2026-09-03T20:21:58Z","arXiv abs page (submitted 8 Oct 2025, v2 10 Oct 2025; comment 'Under Review at ARR'; no journal_ref)","https://arxiv.org/abs/2510.07488"
"peng2025communicationverification","arxiv","2510.25595","Communication and Verification in LLM Agents towards Collaboration under Information Asymmetry","2025","Workshop on Multi-Agent System @ ICML 2025 (per arXiv comment); arXiv:2510.25595","C9-organization-theory","optional","2026-09-03T20:21:58Z","arXiv API export.arxiv.org id_list=2510.25595 (v1, published 2025-10-29, comment 'Workshop on Multi-Agent System @ ICML 2025')","https://arxiv.org/abs/2510.25595"
"stocker2025principaldynamics","url","https://www.networklawreview.org/stocker-lehr-ai/","Principal-Agent Dynamics and Digital (Platform) Economics in the Age of Agentic AI","2025","Network Law Review, Fall 2025 (Special Issue: The Law & Technology & Economics of AI)","C9-organization-theory","should","2026-09-03T20:21:58Z","WebFetch of the Network Law Review page (title, both authors, Fall 2025 special issue confirmed); Crossref query failed to return a record","https://www.networklawreview.org/stocker-lehr-ai/"
"warin2025coaseeconomics","url","https://cmr.berkeley.edu/2025/04/from-coase-to-ai-agents-why-the-economics-of-the-firm-still-matters-in-the-age-of-automation/","From Coase to AI Agents: Why the Economics of the Firm Still Matters in the Age of Automation","2025","California Management Review, CMR Insights (online), April 1, 2025","C9-organization-theory","optional","2026-09-03T20:21:58Z","WebFetch of the CMR page (title, author, date, CMR Insights section confirmed); Crossref title search returned unrelated works, so no DOI","https://cmr.berkeley.edu/2025/04/from-coase-to-ai-agents-why-the-economics-of-the-firm-still-matters-in-the-age-of-automation/"
"dominguezmartinez2016communicationversus","doi","10.2139/ssrn.2804929","Communication Versus (Restricted) Delegation:  An Experimental Comparison","2016","SSRN Electronic Journal","C9-organization-theory","optional","2026-09-03T22:41:11Z","Crossref works record for 10.2139/ssrn.2804929 (title, authors, SSRN Electronic Journal, issued 2016)","https://doi.org/10.2139/ssrn.2804929"
"alonso2008when","doi","10.1257/aer.98.1.145","When Does Coordination Require Centralization?","2008","American Economic Review 98(1), 145-179","C9-organization-theory","must","2026-09-03T06:51:01Z","https://api.crossref.org/works/10.1257/aer.98.1.145","https://doi.org/10.1257/aer.98.1.145"
"cremer2007language","doi","10.1162/qjec.122.1.373","Language and the Theory of the Firm","2007","The Quarterly Journal of Economics 122(1), 373-407","C9-organization-theory","should","2026-09-03T06:51:01Z","https://api.crossref.org/works/10.1162/qjec.122.1.373","https://doi.org/10.1162/qjec.122.1.373"
"dessein2006adaptive","doi","10.1086/508031","Adaptive Organizations","2006","Journal of Political Economy 114(5), 956-995","C9-organization-theory","optional","2026-09-03T06:52:49Z","https://api.crossref.org/works/10.1086/508031","https://doi.org/10.1086/508031"
"dewatripont2005modes","doi","10.1086/497999","Modes of Communication","2005","Journal of Political Economy 113(6), 1217-1238","C9-organization-theory","optional","2026-09-03T06:52:49Z","https://api.crossref.org/works/10.1086/497999","https://doi.org/10.1086/497999"
"dessein2002authority","doi","10.1111/1467-937X.00227","Authority and Communication in Organizations","2002","Review of Economic Studies 69(4), 811-838","C9-organization-theory","must","2026-09-03T06:51:01Z","https://api.crossref.org/works/10.1111/1467-937X.00227","https://doi.org/10.1111/1467-937x.00227"
"hackman2002leading","url","https://store.hbr.org/product/leading-teams-setting-the-stage-for-great-performances/3332","Leading Teams: Setting the Stage for Great Performances","2002","Harvard Business School Press (book)","C9-organization-theory","optional","2026-09-03T07:19:57Z","https://store.hbr.org/product/leading-teams-setting-the-stage-for-great-performances/3332","https://store.hbr.org/product/leading-teams-setting-the-stage-for-great-performances/3332"
"garicano2000hierarchies","doi","10.1086/317671","Hierarchies and the Organization of Knowledge in Production","2000","Journal of Political Economy 108(5), 874-904","C9-organization-theory","must","2026-09-03T06:51:01Z","https://api.crossref.org/works/10.1086/317671","https://doi.org/10.1086/317671"
"mathieu2000influence","doi","10.1037/0021-9010.85.2.273","The influence of shared mental models on team process and performance.","2000","Journal of Applied Psychology 85(2), 273-283","C9-organization-theory","optional","2026-09-03T06:52:49Z","https://api.crossref.org/works/10.1037/0021-9010.85.2.273","https://doi.org/10.1037/0021-9010.85.2.273"
"perrow1999normal","url","https://press.princeton.edu/books/paperback/9780691004129/normal-accidents","Normal Accidents: Living with High Risk Technologies","1999","Princeton University Press, updated edition (paperback, ISBN 9780691004129)","C9-organization-theory","should","2026-09-03T07:19:57Z","https://press.princeton.edu/books/paperback/9780691004129/normal-accidents","https://press.princeton.edu/books/paperback/9780691004129/normal-accidents"
"aghion1997formal","doi","10.1086/262063","Formal and Real Authority in Organizations","1997","Journal of Political Economy 105(1), 1-29","C9-organization-theory","must","2026-09-03T06:51:01Z","https://api.crossref.org/works/10.1086/262063","https://doi.org/10.1086/262063"
"bolton1994firm","doi","10.2307/2118349","The Firm as a Communication Network","1994","The Quarterly Journal of Economics 109(4), 809-839","C9-organization-theory","should","2026-09-03T06:52:01Z","https://api.crossref.org/works/10.2307/2118349","https://doi.org/10.2307/2118349"
"radner1993organization","doi","10.2307/2951495","The Organization of Decentralized Information Processing","1993","Econometrica 61(5), first page 1109","C9-organization-theory","must","2026-09-03T06:52:01Z","https://api.crossref.org/works/10.2307/2951495","https://doi.org/10.2307/2951495"
"holmstrom1991multitask","doi","10.1093/jleo/7.special_issue.24","Multitask Principal–Agent Analyses: Incentive Contracts, Asset Ownership, and Job Design","1991","The Journal of Law, Economics, and Organization, vol. 7, special issue, pp. 24-52","C9-organization-theory","must","2026-09-03T07:17:20Z","https://api.crossref.org/works/10.1093/jleo/7.special_issue.24","https://doi.org/10.1093/jleo/7.special_issue.24"
"wegner1987transactive","doi","10.1007/978-1-4612-4634-3_9","Transactive Memory: A Contemporary Analysis of the Group Mind","1987","Theories of Group Behavior (Springer), 185-208","C9-organization-theory","should","2026-09-03T06:51:01Z","https://api.crossref.org/works/10.1007/978-1-4612-4634-3_9","https://doi.org/10.1007/978-1-4612-4634-3_9"
"stasser1985pooling","doi","10.1037/0022-3514.48.6.1467","Pooling of unshared information in group decision making: Biased information sampling during discussion.","1985","Journal of Personality and Social Psychology 48(6), 1467-1478","C9-organization-theory","optional","2026-09-03T06:52:01Z","https://api.crossref.org/works/10.1037/0022-3514.48.6.1467","https://doi.org/10.1037/0022-3514.48.6.1467"
"crawford1982strategic","doi","10.2307/1913390","Strategic Information Transmission","1982","Econometrica 50(6), first page 1431","C9-organization-theory","should","2026-09-03T06:51:01Z","https://api.crossref.org/works/10.2307/1913390","https://doi.org/10.2307/1913390"
"holmstrom1979moral","doi","10.2307/3003320","Moral Hazard and Observability","1979","The Bell Journal of Economics 10(1), first page 74","C9-organization-theory","must","2026-09-03T06:51:01Z","https://api.crossref.org/works/10.2307/3003320","https://doi.org/10.2307/3003320"
"tushman1978information","doi","10.2307/257550","Information Processing as an Integrating Concept in Organizational Design","1978","The Academy of Management Review 3(3), first page 613","C9-organization-theory","should","2026-09-03T06:52:01Z","https://api.crossref.org/works/10.2307/257550","https://doi.org/10.2307/257550"
"jensen1976theory","doi","10.1016/0304-405X(76)90026-X","Theory of the firm: Managerial behavior, agency costs and ownership structure","1976","Journal of Financial Economics 3(4), 305-360","C9-organization-theory","should","2026-09-03T06:51:01Z","https://api.crossref.org/works/10.1016/0304-405X(76)90026-X","https://doi.org/10.1016/0304-405x(76)90026-x"
"brooks1975mythical","url","https://openlibrary.org/books/OL5044740M","The Mythical Man-Month: Essays on Software Engineering","1975","Addison-Wesley, Reading, Massachusetts","C9-organization-theory","should","2026-09-03T07:17:20Z","https://openlibrary.org/books/OL5044740M.json","https://openlibrary.org/books/OL5044740M"
"saltzer1975protection","doi","10.1109/PROC.1975.9939","The protection of information in computer systems","1975","Proceedings of the IEEE 63(9), 1278-1308","C9-organization-theory","must","2026-09-03T06:51:01Z","https://api.crossref.org/works/10.1109/PROC.1975.9939","https://doi.org/10.1109/proc.1975.9939"
"williamson1975markets","url","https://openlibrary.org/books/OL5062431M","Markets and Hierarchies: Analysis and Antitrust Implications","1975","Free Press, New York","C9-organization-theory","optional","2026-09-03T07:17:20Z","https://openlibrary.org/books/OL5062431M.json","https://openlibrary.org/books/OL5062431M"
"arrow1974limits","url","https://openlibrary.org/books/OL5117702M","The Limits of Organization","1974","W. W. Norton, New York","C9-organization-theory","optional","2026-09-03T07:17:20Z","https://openlibrary.org/books/OL5117702M.json","https://openlibrary.org/books/OL5117702M"
"galbraith1974information","doi","10.1287/inte.4.3.28","Organization Design: An Information Processing View","1974","Interfaces 4(3), 28-36","C9-organization-theory","must","2026-09-03T06:51:01Z","https://api.crossref.org/works/10.1287/inte.4.3.28","https://doi.org/10.1287/inte.4.3.28"
"parnas1972criteria","doi","10.1145/361598.361623","On the criteria to be used in decomposing systems into modules","1972","Communications of the ACM, vol. 15, no. 12, pp. 1053-1058","C9-organization-theory","must","2026-09-03T07:17:20Z","https://api.crossref.org/works/10.1145/361598.361623","https://doi.org/10.1145/361598.361623"
"conway1968committees","url","https://www.melconway.com/Home/Committees_Paper.html","How Do Committees Invent?","1968","Datamation, April 1968 (author-hosted reprint)","C9-organization-theory","should","2026-09-03T06:52:49Z","https://www.melconway.com/Home/Committees_Paper.html","https://www.melconway.com/Home/Committees_Paper.html"
"thompson1967organizations","url","https://openlibrary.org/books/OL21637823M","Organizations in Action: Social Science Bases of Administrative Theory","1967","McGraw-Hill, New York","C9-organization-theory","should","2026-09-03T07:17:20Z","https://openlibrary.org/books/OL21637823M.json","https://openlibrary.org/books/OL21637823M"
"simon1964goal","doi","10.2307/2391519","On the Concept of Organizational Goal","1964","Administrative Science Quarterly 9(1), first page 1","C9-organization-theory","should","2026-09-03T06:53:04Z","https://api.crossref.org/works/10.2307/2391519","https://doi.org/10.2307/2391519"
